"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","notes"
"/dog-parks/earl-bales-park/","Earl Bales Park (Leash-Free Dog Area) | LeashFree.ca","Earl Bales Park provides a secure off-leash zone surrounded by a large parkland, ideal for energetic dogs and nature-loving owners.","1","1650","","","","1","https://leashfree.ca/dog-parks/earl-bales-park/","no",""
"/dog-parks/east-end-paw-park/","East End Paw Park Leash-Free Dog Park | LeashFree.ca","East End Paw Park is an off-leash dog park in Brandon, MB, offering dogs and their owners a fenced green space to enjoy in a quiet neighborhood setting.","1","1529","","","","1","https://leashfree.ca/dog-parks/east-end-paw-park/","no",""
"/dog-parks/east-village-dog-park/","East Village Dog Park (Urban Core Leash-Free Zone) | LeashFree.ca","Located in the heart of Calgary’s East Village, this modern dog park offers a safe and clean off-leash experience for downtown residents and their pups.","1","1652","","","","1","https://leashfree.ca/dog-parks/east-village-dog-park/","no",""
"/dog-parks/east-zwicks-centennial-park/","East Zwick's Centennial Park Leash Free Dog Park | LeashFree.ca","East Zwick","1","1606","","","","1","https://leashfree.ca/dog-parks/east-zwicks-centennial-park/","no",""
"/dog-parks/eastview-community-park-guelph/","Eastview Community Park (Leash-Free Dog Area) | LeashFree.ca","Eastview Community Park’s leash-free zone is well-known in Guelph for its accessibility, space, and surrounding trails. It’s ideal for energetic dogs who love to explore.","1","1641","","","","1","https://leashfree.ca/dog-parks/eastview-community-park-guelph/","no",""
"/dog-parks/echo-dale-regional-park/","Echo Dale Regional Park | LeashFree.ca","Echo Dale Regional Park offers a scenic off-leash experience in Medicine Hat, complete with trails, swim lake, and picnic areas.","1","1557","","","","1","https://leashfree.ca/dog-parks/echo-dale-regional-park/","no",""
"/dog-parks/edgemont-area-1-off-leash-dog-park/","Edgemont Area 1 Off-Leash Dog Park (Dog Park in NW Calgary) | LeashFree.ca","Edgemont Area 1 Off-Leash Dog Park provides northwest Calgary dog owners with a serene trail network and sloped green spaces perfect for off-leash adventures.","1","1707","","","","1","https://leashfree.ca/dog-parks/edgemont-area-1-off-leash-dog-park/","no",""
"/dog-parks/edmonton/","Off-Leash Dog Parks in Edmonton | LeashFree.ca","Explore Edmonton’s top off-leash dog parks and trails. From river valley routes to fenced dog zones, discover where your dog can run and play in Edmonton AB.","1","4534","","","","0","https://leashfree.ca/dog-parks/edmonton/","no",""
"/dog-parks/edworthy-park/","Edworthy Park (Leash-Free Dog Area) | LeashFree.ca","Edworthy Park is a popular destination for Calgary families and their dogs, offering a blend of river walks, wooded trails, and leash-free adventure.","1","1588","","","","1","https://leashfree.ca/dog-parks/edworthy-park/","no",""
"/dog-parks/elbow-park-off-leash-area/","Elbow Park Off-Leash Area (Inner SW Calgary) | LeashFree.ca","Elbow Park’s off-leash area blends inner-city charm with accessible green space, making it a convenient and scenic spot for daily dog walks.","1","1616","","","","1","https://leashfree.ca/dog-parks/elbow-park-off-leash-area/","no",""
"/dog-parks/elboya-off-leash-area/","Elboya Off-Leash Area (SW Calgary) | LeashFree.ca","Located near Stanley Park, Elboya Off-Leash Area provides a convenient, open green space for dogs to explore off-leash in Calgary’s southwest.","1","1546","","","","1","https://leashfree.ca/dog-parks/elboya-off-leash-area/","no",""
"/dog-parks/elliots-beach-park-ladysmith/","Elliots Beach Park Leash-Free Area | LeashFree.ca","Elliots Beach Park in Ladysmith is a waterfront destination where dogs can run and splash freely off-leash.","1","1469","","","","1","https://leashfree.ca/dog-parks/elliots-beach-park-ladysmith/","no",""
"/dog-parks/ellison-dog-park-kelowna/","Ellison Dog Park Leash-Free Area | LeashFree.ca","Ellison Dog Park provides a spacious, fenced off-leash area near Kelowna’s airport—perfect for dogs needing open space.","1","1439","","","","1","https://leashfree.ca/dog-parks/ellison-dog-park-kelowna/","no",""
"/dog-parks/emery-barnes-dog-park/","Emery Barnes (off-leash dog park) | LeashFree.ca","Emery Barnes is a well-loved off-leash dog park in Vancouver. This park features a gravel surface and an open space for dogs to roam freely. It provides no water access, minimal s...","1","1745","","","","1","https://leashfree.ca/dog-parks/emery-barnes-dog-park/","no",""
"/dog-parks/estevan/","Off-Leash Dog Park in Estevan SK | LeashFree.ca","Discover Estevan’s fenced off-leash dog park — a safe and open space for dogs to play and exercise freely in Saskatchewan’s southeast.","1","1815","","","","0","https://leashfree.ca/dog-parks/estevan/","no",""
"/dog-parks/etobicoke/","Dog Parks in Etobicoke | LeashFree.ca","Find the best leash-free dog parks in Etobicoke, Ontario. Explore fenced off-leash areas and dog-friendly green spaces to let your pup run and play.","1","2939","","","","0","https://leashfree.ca/dog-parks/etobicoke/","no",""
"/dog-parks/etobicoke-valley-dog-park/","Etobicoke Valley Dog Park (Leash-Free Dog Park) | LeashFree.ca","Nestled in a scenic ravine along Etobicoke Creek, Etobicoke Valley Dog Park offers dogs a unique off-leash adventure through wooded trails and natural terrain. With space to roam...","1","2259","","","","1","https://leashfree.ca/dog-parks/etobicoke-valley-dog-park/","no",""
"/dog-parks/evanston-dog-park/","Evanston Dog Park (NW Calgary) | LeashFree.ca","Evanston Dog Park provides a modern and scenic off-leash area for dogs to enjoy in Calgary","1","1616","","","","1","https://leashfree.ca/dog-parks/evanston-dog-park/","no",""
"/dog-parks/everett-crowley-dog-park/","Everett Crowley (off-leash dog park) | LeashFree.ca","Everett Crowley is a well-loved off-leash dog park in Vancouver. This park features a gravel trails surface and an open space for dogs to roam freely. It provides no water access,...","1","1755","","","","1","https://leashfree.ca/dog-parks/everett-crowley-dog-park/","no",""
"/dog-parks/fairfield-park-chilliwack/","Fairfield Park Leash-Free Dog Park | LeashFree.ca","Fairfield Park offers a well-maintained fenced dog park in Chilliwack perfect for dogs to safely play off-leash.","1","1439","","","","1","https://leashfree.ca/dog-parks/fairfield-park-chilliwack/","no",""
"/dog-parks/falaise-dog-park/","Falaise Park (off-leash dog park) | LeashFree.ca","Falaise Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sh...","1","1746","","","","1","https://leashfree.ca/dog-parks/falaise-dog-park/","no",""
"/dog-parks/falaise-dog-park-vancouver/","Falaise Park (off-leash dog park) | LeashFree.ca","Falaise Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sh...","1","1772","","","","1","https://leashfree.ca/dog-parks/falaise-dog-park-vancouver/","no",""
"/dog-parks/falaise-park-dog-park/","Falaise Park (off-leash dog park) | LeashFree.ca","Falaise Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sh...","1","1756","","","","1","https://leashfree.ca/dog-parks/falaise-park-dog-park/","no",""
"/dog-parks/firemens-park/","Firemen's Park Leash-Free Dog Park | LeashFree.ca","Firemen","1","1581","","","","1","https://leashfree.ca/dog-parks/firemens-park/","no",""
"/dog-parks/fish-creek-marshall-votiers/","Fish Creek Park (Marshall Springs & Votiers Flats Off-Leash Zones) | LeashFree.ca","Fish Creek Provincial Park","1","1778","","","","1","https://leashfree.ca/dog-parks/fish-creek-marshall-votiers/","no",""
"/dog-parks/fish-creek-provincial-park-off-leash-area/","Fish Creek Provincial Park (Expansive Natural Off-Leash Zones) | LeashFree.ca","Fish Creek Park offers a massive network of off-leash zones where dogs can explore meadows, forested paths, and even dip into the creek on hot days.","1","1692","","","","1","https://leashfree.ca/dog-parks/fish-creek-provincial-park-off-leash-area/","no",""
"/dog-parks/fort-needham-memorial-park/","Fort Needham Memorial Park Leash-Free Dog Park | LeashFree.ca","Fort Needham Memorial Park is a central leash-free dog park in Halifax, known for its historic setting and open lawns. It offers a mix of green space and city views where dogs can...","1","1653","","","","1","https://leashfree.ca/dog-parks/fort-needham-memorial-park/","no",""
"/dog-parks/frank-faubert-wood-lot/","Frank Faubert Wood Lot (Dogs Allowed Area) | LeashFree.ca","Frank Faubert Wood Lot provides on-leash wooded trails in Scarborough, ideal for calm dog walks away from busy streets.","1","1629","","","","1","https://leashfree.ca/dog-parks/frank-faubert-wood-lot/","no",""
"/dog-parks/fraser-river-dog-park/","Fraser River Park (off-leash dog park) | LeashFree.ca","Fraser River Park is a well-loved off-leash dog park in Vancouver. This park features a various surfaces surface and an open space for dogs to roam freely. It provides no water ac...","1","1833","","","","1","https://leashfree.ca/dog-parks/fraser-river-dog-park/","no",""
"/dog-parks/fraserview-golf-course-vancouver/","Fraserview Golf Course (off-leash dog park) | LeashFree.ca","Fraserview Golf Course is a well-loved off-leash dog park in Vancouver. This park features a wood chip path surface and an open space for dogs to roam freely. It provides no water...","1","1845","","","","1","https://leashfree.ca/dog-parks/fraserview-golf-course-vancouver/","no",""
"/dog-parks/fred-mendel-dog-park/","Fred Mendel Dog Park Leash-Free Dog Park | LeashFree.ca","Fred Mendel Dog Park in Saskatoon features a fenced hillside space where dogs can explore and enjoy an elevated off-leash experience.","1","1499","","","","1","https://leashfree.ca/dog-parks/fred-mendel-dog-park/","no",""
"/dog-parks/gallinger-park-cornwall/","Gallinger Park Leash Free Dog Park | LeashFree.ca","Gallinger Park is a quiet neighborhood park in Cornwall ideal for leashed dog walks under the trees.","1","1421","","","","1","https://leashfree.ca/dog-parks/gallinger-park-cornwall/","no",""
"/dog-parks/garnetwood-park/","Garnetwood Park (Leash-Free Dog Park) | LeashFree.ca","Garnetwood Park’s leash-free area offers a calm, grassy space for dog owners seeking a safe and welcoming park in east Mississauga. The mature trees and seating areas make it a pl...","1","1950","","","","1","https://leashfree.ca/dog-parks/garnetwood-park/","no",""
"/dog-parks/gatineau/","Gatineau Dog Parks | LeashFree.ca","Explore Gatineau","1","1744","","","","0","https://leashfree.ca/dog-parks/gatineau/","no",""
"/dog-parks/george-dog-park-vancouver/","George Park (off-leash dog park) | LeashFree.ca","George Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sha...","1","1758","","","","1","https://leashfree.ca/dog-parks/george-dog-park-vancouver/","no",""
"/dog-parks/george-lippert-park/","George Lippert Park (Leash-Free Dog Area) | LeashFree.ca","Located in the heart of Kitchener, George Lippert Park provides a casual off-leash experience with shaded spots and grassy terrain for your dog to explore.","1","1699","","","","1","https://leashfree.ca/dog-parks/george-lippert-park/","no",""
"/dog-parks/gerrard-carlaw-parkette/","Gerrard – Carlaw Parkette (Leash-Free Dog Area) | LeashFree.ca","Gerrard – Carlaw Parkette is a convenient downtown dog parkette offering a small but secure leash-free zone for quick breaks and socializing in the heart of the city.","1","1829","","","","1","https://leashfree.ca/dog-parks/gerrard-carlaw-parkette/","no",""
"/dog-parks/gimli/","Off-Leash Dog Park in Gimli MB | LeashFree.ca","Discover Gimli’s off-leash dog park. A safe, fenced space near the lake for dogs to run, play, and socialize in the heart of Manitoba’s Interlake region.","1","1951","","","","0","https://leashfree.ca/dog-parks/gimli/","no",""
"/dog-parks/gimli-off-leash-dog-park/","Gimli Off-Leash Dog Park Leash-Free Dog Park | LeashFree.ca","Gimli Off-Leash Dog Park is a fenced space in Gimli, MB, where dogs can enjoy some freedom in a safe and relaxed environment.","1","1525","","","","1","https://leashfree.ca/dog-parks/gimli-off-leash-dog-park/","no",""
"/dog-parks/glamorgan-off-leash-area/","Glamorgan Off-Leash Area (West Calgary) | LeashFree.ca","Glamorgan Off-Leash Area offers a quiet, green retreat in west Calgary where dogs can explore grassy terrain and enjoy peaceful outdoor time.","1","1576","","","","1","https://leashfree.ca/dog-parks/glamorgan-off-leash-area/","no",""
"/dog-parks/glen-park/","Glen Park Off Leash Dog Area | LeashFree.ca","Glen Park offers a natural, shaded off-leash dog area in Coquitlam ideal for relaxed dog socialization.","1","1438","","","","1","https://leashfree.ca/dog-parks/glen-park/","no",""
"/dog-parks/glenashton-park/","Glenashton Park (Leash-Free Dog Area) | LeashFree.ca","Located in the heart of Oakville, Glenashton Park offers a secure and friendly leash-free zone for dogs to roam freely. Its accessible layout, nearby amenities, and community appe...","1","1825","","","","1","https://leashfree.ca/dog-parks/glenashton-park/","no",""
"/dog-parks/glenmore-dam-off-leash-area/","Glenmore Dam Off-Leash Area (Reservoir Trail) | LeashFree.ca","The Glenmore Dam Off-Leash Area combines natural beauty with long walking paths, making it an ideal spot for dogs and owners who enjoy active outdoor adventures.","1","1644","","","","1","https://leashfree.ca/dog-parks/glenmore-dam-off-leash-area/","no",""
